frameNumber,"TDEP, 0.1 in","CVEL, m/h","TENS, lbf","CS, m/h" 
1412,1151400.0,-633.5377197265625,4947.0,633.5377197265625
1413,1151390.0,-637.8740234375,4983.0,637.8740234375
1414,1151380.0,-635.508056640625,4973.0,635.508056640625
1415,1151370.0,-633.30078125,4990.00048828125,633.30078125
1416,1151360.0,-630.93603515625,5035.0,630.93603515625
1417,1151350.0,-631.0939331054688,5061.0,631.0939331054688
1418,1151340.0,-630.93603515625,5061.0,630.93603515625
1419,1151330.0,-635.5079345703125,5138.5,635.5079345703125
1420,1151320.0,-635.6669311523438,5177.0,635.6669311523438
1421,1151310.0,-635.508056640625,5197.0,635.508056640625
1422,1151300.0,-635.508056640625,5107.0,635.508056640625
1423,1151290.0,-640.079833984375,5107.0,640.079833984375
1424,1151280.0,-644.6520385742188,4969.0,644.6520385742188
1425,1151270.0,-640.079833984375,4907.0,640.079833984375
1426,1151260.0,-644.6520385742188,4907.0,644.6520385742188
1427,1151250.0,-644.6520385742188,4886.0,644.6520385742188
1428,1151240.0,-640.080078125,4825.0,640.080078125
1429,1151230.0,-640.080078125,4825.0,640.080078125
1430,1151220.0,-640.080078125,4825.0,640.080078125
1431,1151210.0,-640.079833984375,4760.0,640.079833984375
1432,1151200.0,-644.6520385742188,4755.00048828125,644.6520385742188
1433,1151190.0,-644.6520385742188,4755.00048828125,644.6520385742188
1434,1151180.0,-644.8131713867188,4755.00048828125,644.8131713867188
1435,1151170.0,-644.8131713867188,4755.00048828125,644.8131713867188
1436,1151160.0,-644.6520385742188,4751.0,644.6520385742188
1437,1151150.0,-644.6520385742188,4751.0,644.6520385742188
1438,1151140.0,-644.8131713867188,4713.0,644.8131713867188
1439,1151130.0,-644.8131713867188,4713.0,644.8131713867188
1440,1151120.0,-644.8131713867188,4713.0,644.8131713867188
1441,1151110.0,-644.8131713867188,4713.0,644.8131713867188
1442,1151100.0,-644.6520385742188,4711.0,644.6520385742188
1443,1151090.0,-649.223876953125,4737.0,649.223876953125
1444,1151080.0,-649.223876953125,4737.0,649.223876953125
1445,1151070.0,-653.95947265625,4737.0,653.95947265625
1446,1151060.0,-649.2240600585938,4738.0,649.2240600585938
1447,1151050.0,-649.2240600585938,4738.0,649.2240600585938
1448,1151040.0,-649.2240600585938,4747.0,649.2240600585938
1449,1151030.0,-658.5326538085938,4747.0,658.5326538085938
1450,1151020.0,-658.3678588867188,4791.0,658.3678588867188
1451,1151010.0,-662.9400634765625,4817.0,662.9400634765625
1452,1151000.0,-662.9400634765625,4817.0,662.9400634765625
1453,1150990.0,-667.594970703125,4796.0,667.594970703125
1454,1150980.0,-672.0838623046875,4732.0,672.0838623046875
1455,1150970.0,-676.8251953125,4732.0,676.8251953125
1456,1150960.0,-676.6560668945312,4662.0,676.6560668945312
1457,1150950.0,-676.6560668945312,4543.0,676.6560668945312
1458,1150940.0,-685.8856811523438,4498.5,685.8856811523438
1459,1150930.0,-690.3720703125,4449.0,690.3720703125
1460,1150920.0,-690.5446166992188,4449.0,690.5446166992188
1461,1150910.0,-694.9440307617188,4473.00048828125,694.9440307617188
1462,1150900.0,-701.8900146484375,4484.0,701.8900146484375
1463,1150890.0,-704.0880737304688,4514.0,704.0880737304688
1464,1150880.0,-713.2318115234375,4548.0,713.2318115234375
1465,1150870.0,-713.4102783203125,4548.0,713.4102783203125
1466,1150860.0,-717.8638305664062,4558.0,717.8638305664062
1467,1150850.0,-729.2944946289062,4694.83349609375,729.2944946289062
1468,1150840.0,-711.03515625,4915.0,711.03515625
1469,1150830.0,-713.2320556640625,4936.0,713.2320556640625
1470,1150820.0,-713.3211669921875,4960.0,713.3211669921875
1471,1150810.0,-708.6600341796875,4945.00048828125,708.6600341796875
1472,1150800.0,-713.2320556640625,4944.0,713.2320556640625
1473,1150790.0,-713.3211669921875,4993.0,713.3211669921875
1474,1150780.0,-713.2320556640625,5118.0,713.2320556640625
1475,1150770.0,-713.4105834960938,5118.0,713.4105834960938
1476,1150760.0,-713.142822265625,5063.0,713.142822265625
1477,1150750.0,-717.9834594726562,5051.0,717.9834594726562
1478,1150740.0,-717.6246337890625,5042.0,717.6246337890625
1479,1150730.0,-717.9834594726562,5005.0,717.9834594726562
1480,1150720.0,-717.8038330078125,4922.0,717.8038330078125
1481,1150710.0,-717.8040161132812,4886.0,717.8040161132812
1482,1150700.0,-722.556640625,4886.0,722.556640625
1483,1150690.0,-717.8040161132812,4887.0,717.8040161132812
1484,1150680.0,-717.8040161132812,4820.0,717.8040161132812
1485,1150670.0,-717.9834594726562,4820.0,717.9834594726562
1486,1150660.0,-717.9834594726562,4820.0,717.9834594726562
1487,1150650.0,-717.8040161132812,4788.0,717.8040161132812
1488,1150640.0,-717.8038330078125,4792.0,717.8038330078125
1489,1150630.0,-717.8038330078125,4792.0,717.8038330078125
1490,1150620.0,-717.9834594726562,4792.0,717.9834594726562
1491,1150610.0,-722.3760986328125,4783.0,722.3760986328125
1492,1150600.0,-722.3760986328125,4783.0,722.3760986328125
1493,1150590.0,-722.3760986328125,4772.0,722.3760986328125
1494,1150580.0,-713.4102783203125,4772.0,713.4102783203125
1495,1150570.0,-713.4102783203125,4772.0,713.4102783203125
1496,1150560.0,-713.4102783203125,4774.0,713.4102783203125
1497,1150550.0,-713.2320556640625,4773.0,713.2320556640625
1498,1150540.0,-713.2320556640625,4773.0,713.2320556640625
1499,1150530.0,-713.2320556640625,4773.0,713.2320556640625
1500,1150520.0,-712.8756103515625,4803.0,712.8756103515625
1501,1150510.0,-713.2318115234375,4874.0,713.2318115234375
1502,1150500.0,-713.2318115234375,4874.0,713.2318115234375
1503,1150490.0,-713.2320556640625,4874.0,713.2320556640625
1504,1150480.0,-713.4102783203125,4886.0,713.4102783203125
1505,1150470.0,-713.2320556640625,4803.0,713.2320556640625
1506,1150460.0,-715.6077880859375,4772.0,715.6077880859375
1507,1150450.0,-717.8040161132812,4704.0,717.8040161132812
1508,1150440.0,-715.6070556640625,4660.5,715.6070556640625
1509,1150430.0,-718.1629638671875,4526.0,718.1629638671875
1510,1150420.0,-713.2320556640625,4526.0,713.2320556640625
1511,1150410.0,-713.4102783203125,4523.0,713.4102783203125
1512,1150400.0,-713.2320556640625,4531.0,713.2320556640625
1513,1150390.0,-708.6600341796875,4531.0,708.6600341796875
1514,1150380.0,-708.8372192382812,4507.0,708.8372192382812
1515,1150370.0,-708.4828491210938,4519.0,708.4828491210938
1516,1150360.0,-704.0880737304688,4519.0,704.0880737304688
1517,1150350.0,-708.8372192382812,4558.0,708.8372192382812
1518,1150340.0,-704.0880737304688,4584.0,704.0880737304688
1519,1150330.0,-704.0878295898438,4584.0,704.0878295898438
1520,1150320.0,-706.4620361328125,4640.99951171875,706.4620361328125
1521,1150310.0,-705.4942626953125,4651.66650390625,705.4942626953125
1522,1150300.0,-714.4495239257812,4623.33349609375,714.4495239257812
1523,1150290.0,-710.7158813476562,4751.4736328125,710.7158813476562
1524,1150280.0,-707.3591918945312,4887.5,707.3591918945312
1525,1150270.0,-705.670654296875,4885.0,705.670654296875
1526,1150260.0,-704.176025390625,4894.0,704.176025390625
1527,1150250.0,-704.0880737304688,4881.3330078125,704.0880737304688
1528,1150240.0,-704.205322265625,4945.00048828125,704.205322265625
1529,1150230.0,-705.3193359375,5040.0,705.3193359375
1530,1150220.0,-705.671142578125,5008.3330078125,705.671142578125
1531,1150210.0,-702.6226196289062,4881.0,702.6226196289062
1532,1150200.0,-704.0880737304688,4919.0,704.0880737304688
1533,1150190.0,-701.8895263671875,4914.5,701.8895263671875
1534,1150180.0,-699.5160522460938,4884.0,699.5160522460938
1535,1150170.0,-699.5158081054688,4884.0,699.5158081054688
1536,1150160.0,-699.5158081054688,4884.0,699.5158081054688
1537,1150150.0,-699.69091796875,4940.0,699.69091796875
1538,1150140.0,-699.5160522460938,4999.0,699.5160522460938
1539,1150130.0,-699.5160522460938,4999.0,699.5160522460938
1540,1150120.0,-699.69091796875,4952.0,699.69091796875
1541,1150110.0,-699.5158081054688,4923.0,699.5158081054688
1542,1150100.0,-699.5160522460938,4923.0,699.5160522460938
1543,1150090.0,-695.1177368164062,4992.00048828125,695.1177368164062
1544,1150080.0,-699.5160522460938,5053.0,699.5160522460938
1545,1150070.0,-704.0880737304688,5053.0,704.0880737304688
1546,1150060.0,-704.2640380859375,5044.0,704.2640380859375
1547,1150050.0,-704.1759033203125,5022.0,704.1759033203125
1548,1150040.0,-708.6600341796875,5006.0,708.6600341796875
1549,1150030.0,-708.83740234375,4936.0,708.83740234375
1550,1150020.0,-708.6600341796875,4936.0,708.6600341796875
1551,1150010.0,-704.2640380859375,4827.0,704.2640380859375
1552,1150000.0,-704.2640380859375,4728.0,704.2640380859375
1553,1149990.0,-704.0880737304688,4728.0,704.0880737304688
1554,1149980.0,-704.0880737304688,4656.0,704.0880737304688
1555,1149970.0,-704.2640380859375,4653.0,704.2640380859375
1556,1149960.0,-704.2640380859375,4653.0,704.2640380859375
1557,1149950.0,-704.0878295898438,4653.0,704.0878295898438
1558,1149940.0,-708.8372192382812,4694.0,708.8372192382812
1559,1149930.0,-708.8372192382812,4694.0,708.8372192382812
1560,1149920.0,-708.8372192382812,4707.0,708.8372192382812
1561,1149910.0,-708.8372192382812,4707.0,708.8372192382812
1562,1149900.0,-704.0880737304688,4707.0,704.0880737304688
1563,1149890.0,-704.0880737304688,4725.0,704.0880737304688
1564,1149880.0,-704.0880737304688,4725.0,704.0880737304688
1565,1149870.0,-708.8372192382812,4788.0,708.8372192382812
1566,1149860.0,-708.6600341796875,4788.0,708.6600341796875
1567,1149850.0,-708.6600341796875,4788.0,708.6600341796875
1568,1149840.0,-708.6598510742188,4833.0,708.6598510742188
1569,1149830.0,-708.8372192382812,4785.0,708.8372192382812
1570,1149820.0,-704.0880737304688,4785.0,704.0880737304688
1571,1149810.0,-704.0880737304688,4767.0,704.0880737304688
1572,1149800.0,-706.4619140625,4815.0,706.4619140625
1573,1149790.0,-710.9903564453125,4746.0,710.9903564453125
1574,1149780.0,-713.4102783203125,4611.0,713.4102783203125
1575,1149770.0,-713.2320556640625,4484.5,713.2320556640625
1576,1149760.0,-711.0352783203125,4420.0,711.0352783203125
1577,1149750.0,-708.659912109375,4412.0,708.659912109375
1578,1149740.0,-713.2320556640625,4480.0,713.2320556640625
1579,1149730.0,-713.3211669921875,4503.5,713.3211669921875
1580,1149720.0,-708.6598510742188,4539.0,708.6598510742188
1581,1149710.0,-713.2914428710938,4593.3330078125,713.2914428710938
1582,1149700.0,-708.2559204101562,4726.7001953125,708.2559204101562
1583,1149690.0,-701.9962768554688,4900.5791015625,701.9962768554688
1584,1149680.0,-698.9378051757812,5028.14306640625,698.9378051757812
1585,1149670.0,-698.782958984375,5066.16650390625,698.782958984375
1586,1149660.0,-700.7026977539062,5038.75,700.7026977539062
1587,1149650.0,-699.5160522460938,5057.0,699.5160522460938
1588,1149640.0,-704.0879516601562,5038.0,704.0879516601562
1589,1149630.0,-704.0878295898438,4986.0,704.0878295898438
1590,1149620.0,-704.2640380859375,4986.0,704.2640380859375
1591,1149610.0,-704.0880737304688,4997.0,704.0880737304688
1592,1149600.0,-699.5160522460938,4992.00048828125,699.5160522460938
1593,1149590.0,-699.69091796875,4992.00048828125,699.69091796875
1594,1149580.0,-699.1664428710938,4942.0,699.1664428710938
1595,1149570.0,-699.5160522460938,4927.0,699.5160522460938
1596,1149560.0,-699.5160522460938,4927.0,699.5160522460938
1597,1149550.0,-699.5160522460938,4927.0,699.5160522460938
1598,1149540.0,-699.5160522460938,4984.0,699.5160522460938
1599,1149530.0,-704.0878295898438,5045.00048828125,704.0878295898438
1600,1149520.0,-704.0878295898438,5045.00048828125,704.0878295898438
1601,1149510.0,-704.2640380859375,5045.00048828125,704.2640380859375
1602,1149500.0,-704.0880737304688,5084.0,704.0880737304688
1603,1149490.0,-704.0880737304688,5086.00048828125,704.0880737304688
1604,1149480.0,-708.8372192382812,5086.00048828125,708.8372192382812
1605,1149470.0,-708.8372192382812,5086.00048828125,708.8372192382812
1606,1149460.0,-704.0878295898438,5045.00048828125,704.0878295898438
1607,1149450.0,-708.4828491210938,4980.0,708.4828491210938
1608,1149440.0,-708.4828491210938,4980.0,708.4828491210938
1609,1149430.0,-708.8372192382812,4926.0,708.8372192382812
1610,1149420.0,-708.6600341796875,4859.0,708.6600341796875
1611,1149410.0,-708.6600341796875,4859.0,708.6600341796875
1612,1149400.0,-708.6600341796875,4859.0,708.6600341796875
1613,1149390.0,-703.5604248046875,4777.0,703.5604248046875
1614,1149380.0,-709.0146484375,4747.0,709.0146484375
1615,1149370.0,-708.6600341796875,4747.0,708.6600341796875
1616,1149360.0,-708.6600341796875,4747.0,708.6600341796875
1617,1149350.0,-713.4102783203125,4731.0,713.4102783203125
1618,1149340.0,-713.4102783203125,4731.0,713.4102783203125
1619,1149330.0,-708.8372192382812,4661.00048828125,708.8372192382812
1620,1149320.0,-708.8372192382812,4661.00048828125,708.8372192382812
1621,1149310.0,-708.6600341796875,4661.00048828125,708.6600341796875
1622,1149300.0,-708.8372192382812,4626.0,708.8372192382812
1623,1149290.0,-708.8372192382812,4626.0,708.8372192382812
1624,1149280.0,-708.8372192382812,4650.0,708.8372192382812
1625,1149270.0,-708.8372192382812,4650.0,708.8372192382812
1626,1149260.0,-704.2640380859375,4650.0,704.2640380859375
1627,1149250.0,-704.2640380859375,4656.0,704.2640380859375
1628,1149240.0,-704.2640380859375,4656.0,704.2640380859375
1629,1149230.0,-704.2642211914062,4626.0,704.2642211914062
1630,1149220.0,-704.0880737304688,4626.0,704.0880737304688
1631,1149210.0,-704.0880737304688,4626.0,704.0880737304688
1632,1149200.0,-704.0880737304688,4664.0,704.0880737304688
1633,1149190.0,-704.2640380859375,4754.0,704.2640380859375
1634,1149180.0,-704.0880737304688,4754.0,704.0880737304688
1635,1149170.0,-704.6165161132812,4774.0,704.6165161132812
1636,1149160.0,-704.0880737304688,4738.0,704.0880737304688
1637,1149150.0,-708.8372192382812,4717.0,708.8372192382812
1638,1149140.0,-709.60986328125,4533.0,709.60986328125
1639,1149130.0,-709.9805297851562,4427.25048828125,709.9805297851562
1640,1149120.0,-711.0345458984375,4481.0,711.0345458984375
1641,1149110.0,-709.0563354492188,4669.3212890625,709.0563354492188
1642,1149100.0,-704.5545043945312,4850.86962890625,704.5545043945312
1643,1149090.0,-704.1760864257812,4998.50048828125,704.1760864257812
1644,1149080.0,-701.0986938476562,5028.0,701.0986938476562
1645,1149070.0,-701.0982666015625,5037.0,701.0982666015625
1646,1149060.0,-702.6227416992188,5088.33349609375,702.6227416992188
1647,1149050.0,-701.0982666015625,5103.0,701.0982666015625
1648,1149040.0,-701.8020629882812,5036.0,701.8020629882812
1649,1149030.0,-704.176025390625,4956.0,704.176025390625
1650,1149020.0,-699.5158081054688,4948.0,699.5158081054688
1651,1149010.0,-699.603515625,4951.50048828125,699.603515625
1652,1149000.0,-699.5160522460938,4956.0,699.5160522460938
1653,1148990.0,-699.5160522460938,4956.0,699.5160522460938
1654,1148980.0,-699.69091796875,4955.0,699.69091796875
1655,1148970.0,-699.5158081054688,4926.0,699.5158081054688
1656,1148960.0,-704.0880737304688,4926.0,704.0880737304688
1657,1148950.0,-704.0880737304688,4926.0,704.0880737304688
1658,1148940.0,-704.0878295898438,4910.0,704.0878295898438
1659,1148930.0,-704.2640380859375,4926.0,704.2640380859375
1660,1148920.0,-704.2640380859375,4926.0,704.2640380859375
1661,1148910.0,-704.0880737304688,4926.0,704.0880737304688
1662,1148900.0,-699.5160522460938,4917.0,699.5160522460938
1663,1148890.0,-699.5160522460938,4917.0,699.5160522460938
1664,1148880.0,-699.69091796875,4860.0,699.69091796875
1665,1148870.0,-699.5158081054688,4860.0,699.5158081054688
1666,1148860.0,-699.5158081054688,4860.0,699.5158081054688
1667,1148850.0,-704.0880737304688,4879.0,704.0880737304688
1668,1148840.0,-704.2642211914062,4960.0,704.2642211914062
1669,1148830.0,-704.2642211914062,4960.0,704.2642211914062
1670,1148820.0,-708.6600341796875,4960.0,708.6600341796875
1671,1148810.0,-704.0878295898438,4954.0,704.0878295898438
1672,1148800.0,-704.2640380859375,4888.0,704.2640380859375
1673,1148790.0,-704.2640380859375,4888.0,704.2640380859375
1674,1148780.0,-708.6600341796875,4888.0,708.6600341796875
1675,1148770.0,-704.0880737304688,4837.0,704.0880737304688
1676,1148760.0,-708.8372192382812,4774.0,708.8372192382812
1677,1148750.0,-708.8372192382812,4774.0,708.8372192382812
1678,1148740.0,-708.6598510742188,4774.0,708.6598510742188
1679,1148730.0,-708.6600341796875,4645.0,708.6600341796875
1680,1148720.0,-708.8372192382812,4561.0,708.8372192382812
1681,1148710.0,-708.8372192382812,4561.0,708.8372192382812
1682,1148700.0,-708.6600341796875,4561.0,708.6600341796875
1683,1148690.0,-713.2320556640625,4555.0,713.2320556640625
1684,1148680.0,-713.2320556640625,4555.0,713.2320556640625
1685,1148670.0,-713.4102783203125,4553.0,713.4102783203125
1686,1148660.0,-708.6600341796875,4553.0,708.6600341796875
1687,1148650.0,-708.6600341796875,4553.0,708.6600341796875
1688,1148640.0,-708.6598510742188,4544.0,708.6598510742188
